Time,Thrust,Orbit Speed,Speed X,Speed Y,Speed Z,Dist,Pos X,Pos Y,Pos Z,Fac X,Fac Y,Fac Z,Mass,Height,Gravity,,Px,Py,Pz,T,Tx,Ty,Tz,Gx,Gy,Gz,Nx,Ny,Nz,Vx,Vy,Vz,V,Vdiff
124338.8733,95.78614807,199.24306,43.15343937,-1.841218224,-194.5049808,1592881.257,-1328751.511,-819411.2193,-316631.2938,-0.834251262,-0.514340341,-0.198693693,7.395214081,131.2557457,9.818631972,,-0.834181145,-0.51442078,-0.198778969,12.95376514,-10.80669493,-6.662643983,-2.573831437,8.190517659,5.050908321,1.951737539,-2.616177266,-1.611735662,-0.622093898,43.10111582,-1.873452938,-194.5174226,199.2441812,2.6719E-08
124338.8933,95.78635406,199.2441811,43.10113285,-1.873442771,-194.5174189,1592881.331,-1328750.649,-819411.2568,-316635.1841,-0.834249017,-0.514340639,-0.198700399,7.394479752,131.329267,9.818631066,,-0.834180565,-0.51442078,-0.198781402,12.95507954,-10.80776238,-6.663323891,-2.574179476,8.190511211,5.050907852,1.951761249,-2.617251165,-1.612416039,-0.622418227,43.04878783,-1.905691092,-194.5298673,199.2453238,1.38385E-07
124338.9133,95.78656006,199.2453237,43.04880528,-1.905680503,-194.5298634,1592881.406,-1328749.788,-819411.2949,-316639.0747,-0.834247472,-0.514340997,-0.198707674,7.393745422,131.4040518,9.818630144,,-0.834179985,-0.51442078,-0.198783835,12.95639626,-10.80884083,-6.664005769,-2.574535365,8.19050475,5.050907376,1.951784956,-2.618336078,-1.613098393,-0.622750409,42.99643856,-1.937942471,-194.5423184,199.2464881,7.23272E-08
124338.9333,95.78678131,199.246488,42.99645664,-1.937931513,-194.5423145,1592881.482,-1328748.928,-819411.3337,-316642.9656,-0.834245749,-0.514341295,-0.198714543,7.393011093,131.4801024,9.818629206,,-0.834179406,-0.51442078,-0.198786268,12.95771241,-10.8099165,-6.66468658,-2.574885901,8.190498277,5.050906891,1.95180866,-2.619418219,-1.613779688,-0.623077241,42.94406828,-1.970207107,-194.554776,199.247674,1.207E-07
124338.9533,95.78700256,199.2476738,42.94408721,-1.970195758,-194.5547718,1592881.559,-1328748.069,-819411.3731,-316646.8567,-0.834243739,-0.514341474,-0.198721846,7.392277241,131.5574173,9.818628253,,-0.834178826,-0.514420779,-0.198788701,12.95903069,-10.81099022,-6.665366942,-2.575242504,8.19049179,5.050906399,1.951832361,-2.620498425,-1.614460543,-0.623410144,42.89167724,-2.002484968,-194.56724,199.2488816,2.1808E-07
124338.9733,95.78723145,199.2488814,42.89169662,-2.002473211,-194.5672356,1592881.638,-1328747.211,-819411.4131,-316650.748,-0.834241782,-0.51434195,-0.198728772,7.391542912,131.6359978,9.818627284,,-0.834178246,-0.514420779,-0.198791135,12.96034923,-10.81206484,-6.666051302,-2.575594281,8.19048529,5.050905898,1.951856058,-2.621579549,-1.615145404,-0.623738223,42.83926503,-2.034776119,-194.5797104,199.2501108,1.72114E-07
124338.9933,95.78746033,199.2501106,42.83928484,-2.034763913,-194.579706,1592881.717,-1328746.354,-819411.4538,-316654.6396,-0.834239774,-0.514342308,-0.19873599,7.390808582,131.7158447,9.8186263,,-0.834177667,-0.514420779,-0.198793568,12.9616672,-10.81313832,-6.666733822,-2.575949769,8.190478777,5.050905389,1.951879753,-2.622659542,-1.615828433,-0.624070016,42.78683165,-2.067080481,-194.5921874,199.2513618,2.30657E-07
124339.0133,95.78768921,199.2513616,42.78685242,-2.067067966,-194.5921827,1592881.798,-1328745.499,-819411.4952,-316658.5315,-0.834237743,-0.514342904,-0.198743314,7.39007473,131.796959,9.8186253,,-0.834177087,-0.514420779,-0.198796001,12.96298729,-10.81421326,-6.66742053,-2.576307056,8.190472251,5.050904873,1.951903444,-2.623741007,-1.616515658,-0.624403611,42.7343776,-2.099398279,-194.6046708,199.2526346,3.13082E-07
124339.0333,95.78792572,199.2526343,42.73439896,-2.099385417,-194.6046659,1592881.881,-1328744.644,-819411.5371,-316662.4236,-0.834236101,-0.514343083,-0.19875027,7.389340401,131.8793394,9.818624284,,-0.834176507,-0.514420778,-0.198798434,12.96430868,-10.81529433,-6.668102497,-2.576659849,8.190465712,5.050904348,1.951927132,-2.62482862,-1.617198149,-0.624732717,42.68190239,-2.13172938,-194.6171606,199.2539291,2.83681E-07
124339.0533,95.78816986,199.2539288,42.68192428,-2.131716013,-194.6171556,1592881.965,-1328743.79,-819411.5798,-316666.3159,-0.834234095,-0.514343262,-0.198758142,7.388606071,131.9629874,9.818623253,,-0.834175928,-0.514420778,-0.198800867,12.96563034,-10.81637089,-6.668784599,-2.577024601,8.19045916,5.050903815,1.951950818,-2.625911734,-1.617880784,-0.625073783,42.62940605,-2.164073629,-194.6296571,199.2552456,2.78928E-07
124339.0733,95.788414,199.2552453,42.62942873,-2.164059876,-194.629652,1592882.049,-1328742.938,-819411.6231,-316670.2085,-0.834232237,-0.514343679,-0.198765302,7.387871742,132.047905,9.818622206,,-0.834175348,-0.514420778,-0.1988033,12.96695348,-10.81745061,-6.66947056,-2.577380431,8.190452594,5.050903274,1.9519745,-2.626998014,-1.618567286,-0.625405932,42.57688877,-2.196431222,-194.6421601,199.256584,3.18383E-07
124339.0933,95.7886734,199.2565837,42.57691213,-2.196417124,-194.6421548,1592882.136,-1328742.086,-819411.667,-316674.1014,-0.834230181,-0.514343798,-0.198772731,7.38713789,132.1340899,9.818621144,,-0.834174768,-0.514420778,-0.198805734,12.9682767,-10.81852781,-6.670152692,-2.577739772,8.190446016,5.050902725,1.951998178,-2.628081795,-1.619249967,-0.625741594,42.52435049,-2.228802123,-194.6546697,199.2579443,3.96022E-07
124339.1133,95.78892517,199.2579439,42.52437447,-2.228787498,-194.6546642,1592882.223,-1328741.236,-819411.7116,-316677.9944,-0.834228192,-0.514344215,-0.198780013,7.386403561,132.221545,9.818620066,,-0.834174188,-0.514420777,-0.198808167,12.96960017,-10.8196061,-6.670838825,-2.578097297,8.190439425,5.050902168,1.952021854,-2.629166678,-1.619936657,-0.626075443,42.47179114,-2.261186231,-194.6671857,199.2593265,2.5923E-07
124339.1333,95.78917694,199.2593262,42.47181602,-2.261171141,-194.6671802,1592882.312,-1328740.386,-819411.7568,-316681.8878,-0.834226032,-0.514344335,-0.198787375,7.385669231,132.3102692,9.818618972,,-0.834173609,-0.514420777,-0.1988106,12.97092411,-10.82068255,-6.671521329,-2.57845596,8.19043282,5.050901602,1.952045527,-2.630249733,-1.620619727,-0.626410433,42.41921103,-2.293583536,-194.6797084,199.2607308,4.23675E-07
124339.1533,95.78943634,199.2607304,42.4192364,-2.293568208,-194.6797026,1592882.402,-1328739.538,-819411.8027,-316685.7814,-0.834224491,-0.514344633,-0.19879522,7.384935379,132.400264,9.818617862,,-0.834173029,-0.514420777,-0.198813033,12.97225018,-10.8217688,-6.672207251,-2.578821321,8.190426202,5.050901029,1.952069196,-2.631342594,-1.621306222,-0.626752125,42.36660955,-2.325994333,-194.6922377,199.2621571,3.74029E-07
124339.1733,95.78970337,199.2621567,42.36663573,-2.325978499,-194.6922318,1592882.493,-1328738.691,-819411.8492,-316689.6752,-0.834222086,-0.514344811,-0.198802321,7.38420105,132.4915299,9.818616737,,-0.834172449,-0.514420777,-0.198815466,12.97357548,-10.82284319,-6.672891232,-2.579176918,8.190419571,5.050900448,1.952092863,-2.63242362,-1.621990784,-0.627084056,42.31398726,-2.358418315,-194.7047735,199.2636055,3.94539E-07
124339.1933,95.78996277,199.2636051,42.31401409,-2.358401936,-194.7047674,1592882.586,-1328737.844,-819411.8964,-316693.5693,-0.834220494,-0.514345288,-0.198809721,7.383466721,132.5840664,9.818615596,,-0.834171869,-0.514420776,-0.198817899,12.97490414,-10.82393094,-6.673580809,-2.579537072,8.190412928,5.050899858,1.952116526,-2.633518012,-1.622680951,-0.627420546,42.26134373,-2.390855555,-194.7173158,199.2650758,4.28782E-07
124339.2133,95.79024506,199.2650754,42.26137145,-2.390838774,-194.7173096,1592882.679,-1328736.999,-819411.9442,-316697.4637,-0.834218428,-0.514345765,-0.198816748,7.382732391,132.6778758,9.81861444,,-0.83417129,-0.514420776,-0.198820332,12.97623119,-10.82501119,-6.674269562,-2.579892093,8.19040627,5.05089926,1.952140186,-2.634604923,-1.623370301,-0.627751907,42.20867935,-2.42330618,-194.7298646,199.2665682,5.02029E-07
124339.2333,95.79051971,199.2665677,42.20870783,-2.42328893,-194.7298581,1592882.774,-1328736.155,-819411.9926,-316701.3583,-0.834216789,-0.514346123,-0.19882362,7.381998539,132.7729563,9.818613268,,-0.83417071,-0.514420776,-0.198822765,12.97755832,-10.82609703,-6.674956804,-2.580245121,8.1903996,5.050898655,1.952163843,-2.63569743,-1.624058149,-0.628081278,42.15599388,-2.455770093,-194.7424198,199.2680825,5.46275E-07
124339.2533,95.79078674,199.2680819,42.15602305,-2.455752309,-194.7424131,1592882.871,-1328735.312,-819412.0417,-316705.2531,-0.834214658,-0.514346361,-0.198830708,7.38126421,132.8693105,9.81861208,,-0.83417013,-0.514420776,-0.198825199,12.97888881,-10.82717929,-6.67564423,-2.580601657,8.190392917,5.050898041,1.952187497,-2.636786376,-1.624746189,-0.62841416,42.10328732,-2.488247232,-194.7549814,199.2696188,5.01295E-07
124339.2733,95.79107666,199.2696183,42.1033173,-2.488229035,-194.7549746,1592882.968,-1328734.47,-819412.0915,-316709.1482,-0.834212745,-0.514346719,-0.198837593,7.380529881,132.9669376,9.818610876,,-0.83416955,-0.514420775,-0.198827632,12.98021769,-10.82826302,-6.676332378,-2.580955239,8.190386221,5.050897419,1.952211147,-2.637876803,-1.625434959,-0.628744091,42.05055977,-2.520737735,-194.7675495,199.2711772,5.74322E-07
124339.2933,95.79135895,199.2711766,42.05059044,-2.520718974,-194.7675426,1592883.067,-1328733.629,-819412.1419,-316713.0436,-0.834211074,-0.514347076,-0.198844084,7.379796028,133.0658389,9.818609657,,-0.834168971,-0.514420775,-0.198830065,12.98154871,-10.82935169,-6.677021625,-2.581304158,8.190379511,5.050896789,1.952234795,-2.638972182,-1.626124837,-0.629069363,41.99781099,-2.553241471,-194.7801239,199.2727574,7.53081E-07
124339.3133,95.79164886,199.2727567,41.99784232,-2.553222411,-194.7801167,1592883.168,-1328732.789,-819412.193,-316716.9392,-0.834209252,-0.514347255,-0.198850718,7.379061699,133.166014,9.818608422,,-0.834168391,-0.514420775,-0.198832498,12.98288103,-10.83043947,-6.677709221,-2.58165521,8.190372788,5.050896151,1.952258439,-2.640066683,-1.62681307,-0.629396771,41.94504098,-2.585758672,-194.7927046,199.2743596,8.27525E-07
124339.3333,95.79194641,199.2743587,41.94507315,-2.585738986,-194.7926971,1592883.269,-1328731.95,-819412.2447,-316720.835,-0.834207478,-0.514347494,-0.198857142,7.37832737,133.2674646,9.818607171,,-0.834167811,-0.514420774,-0.198834931,12.98421361,-10.83152809,-6.678397727,-2.582003613,8.190366052,5.050895504,1.95228208,-2.641162041,-1.627502222,-0.629721533,41.89224991,-2.61828903,-194.8052915,199.2759836,7.77097E-07
124339.3533,95.79224396,199.2759828,41.89228316,-2.618268946,-194.8052839,1592883.372,-1328731.112,-819412.2971,-316724.7311,-0.834206005,-0.514347851,-0.198864103,7.37759304,133.3701903,9.818605905,,-0.834167231,-0.514420774,-0.198837364,12.98554562,-10.83262013,-6.679087486,-2.58235888,8.190359303,5.05089485,1.952305718,-2.642260827,-1.628192636,-0.630053161,41.83943794,-2.650832799,-194.8178849,199.2776299,7.18951E-07
124339.3733,95.7925415,199.2776291,41.83947217,-2.65081203,-194.8178771,1592883.476,-1328730.275,-819412.3501,-316728.6275,-0.834203894,-0.514348269,-0.198870517,7.376859188,133.4741924,9.818604623,,-0.834166652,-0.514420774,-0.198839797,12.98688183,-10.8337074,-6.679780185,-2.58270791,8.190352541,5.050894187,1.952329353,-2.643354856,-1.628885998,-0.630378557,41.78660507,-2.68338975,-194.8304847,199.2792982,8.92891E-07
124339.3933,95.79286194,199.2792973,41.78664001,-2.683368497,-194.8304766,1592883.581,-1328729.439,-819412.4038,-316732.5241,-0.834202084,-0.514348507,-0.19887673,7.376124859,133.5794705,9.818603325,,-0.834166072,-0.514420773,-0.19884223,12.98821625,-10.83479706,-6.680469635,-2.583053978,8.190345765,5.050893517,1.952352985,-2.644451299,-1.629576118,-0.630700992,41.73375098,-2.715960019,-194.8430906,199.2809885,7.9058E-07
124339.4133,95.79316711,199.2809877,41.73378665,-2.715938373,-194.8430824,1592883.688,-1328728.605,-819412.4581,-316736.421,-0.834200772,-0.514348805,-0.198883211,7.37539053,133.6860262,9.818602011,,-0.834165492,-0.514420773,-0.198844664,12.98954989,-10.83589255,-6.681159464,-2.583403387,8.190338977,5.050892838,1.952376614,-2.645553578,-1.630266627,-0.631026773,41.68087558,-2.748543706,-194.855703,199.2827009,8.23642E-07
124339.4333,95.79346466,199.2827,41.68091225,-2.748521512,-194.8556946,1592883.795,-1328727.771,-819412.513,-316740.3181,-0.834198792,-0.514349103,-0.198889503,7.3746562,133.793858,9.818600682,,-0.834164912,-0.514420773,-0.198847097,12.9908871,-10.83698232,-6.681851128,-2.583751073,8.190332175,5.050892151,1.952400239,-2.646650148,-1.630958977,-0.631350834,41.62797924,-2.781140692,-194.8683216,199.2844353,8.55329E-07
124339.4533,95.79379272,199.2844345,41.62801673,-2.781117853,-194.8683131,1592883.904,-1328726.939,-819412.5687,-316744.2155,-0.834197591,-0.514349401,-0.198895797,7.373922348,133.9029689,9.818599337,,-0.834164332,-0.514420773,-0.19884953,12.99222335,-10.83808142,-6.682542297,-2.584098611,8.19032536,5.050891456,1.952423862,-2.647756056,-1.631650841,-0.63167475,41.57506161,-2.81375087,-194.8809466,199.2861919,9.89507E-07
124339.4733,95.79410553,199.2861909,41.57510029,-2.813727592,-194.8809376,1592884.015,-1328726.107,-819412.6249,-316748.1131,-0.834195473,-0.514349699,-0.198901726,7.373188019,134.0133584,9.818597976,,-0.834163752,-0.514420772,-0.198851963,12.99356193,-10.83917054,-6.683234668,-2.584441894,8.190318532,5.050890753,1.952447481,-2.648852009,-1.632343915,-0.631994413,41.52212325,-2.84637447,-194.8935775,199.2879703,1.13588E-06
124339.4933,95.79443359,199.2879692,41.52216271,-2.846350653,-194.8935683,1592884.127,-1328725.277,-819412.6819,-316752.011,-0.83419415,-0.514350235,-0.19890789,7.37245369,134.1250258,9.818596599,,-0.834163173,-0.514420772,-0.198854396,12.99489994,-10.8402695,-6.683929843,-2.584788125,8.190311691,5.050890041,1.952471097,-2.649957811,-1.633039802,-0.632317028,41.46916355,-2.879011449,-194.9062146,199.2897708,1.09801E-06
124339.5133,95.79476166,199.2897697,41.46920395,-2.878987055,-194.9062053,1592884.24,-1328724.447,-819412.7394,-316755.9091,-0.834192366,-0.514350772,-0.198913913,7.371719837,134.2379745,9.818595207,,-0.834162593,-0.514420772,-0.198856829,12.99624009,-10.84136427,-6.684626121,-2.585132976,8.190304836,5.050889322,1.95249471,-2.651059436,-1.6337368,-0.632638267,41.41618276,-2.911661791,-194.918858,199.2915934,1.11273E-06
124339.5333,95.79509735,199.2915923,41.41622395,-2.911636733,-194.9188485,1592884.354,-1328723.619,-819412.7977,-316759.8075,-0.834190834,-0.51435113,-0.198919291,7.370985508,134.3522022,9.818593799,,-0.834162013,-0.514420771,-0.198859262,12.99757947,-10.84246166,-6.685319682,-2.585469293,8.190297968,5.050888594,1.952518319,-2.652163692,-1.634431088,-0.632950974,41.36318068,-2.944325355,-194.9315076,199.2934379,1.13297E-06
124339.5533,95.79542542,199.2934368,41.36322282,-2.944299837,-194.9314978,1592884.469,-1328722.792,-819412.8566,-316763.7061,-0.834189143,-0.514351368,-0.198925064,7.370251179,134.4677106,9.818592375,,-0.834161433,-0.514420771,-0.198861695,12.99892016,-10.84355806,-6.686012364,-2.585811029,8.190291087,5.050887858,1.952541926,-2.653266972,-1.635124505,-0.633269104,41.31015748,-2.977002328,-194.9441632,199.2953046,9.99161E-07
124339.5733,95.79576111,199.2953036,41.31020048,-2.976976046,-194.9441535,1592884.586,-1328721.966,-819412.9161,-316767.605,-0.834187548,-0.514351487,-0.198930419,7.36951685,134.5844989,9.818590935,,-0.834160853,-0.514420771,-0.198864128,13.0002613,-10.8446561,-6.686703734,-2.586147428,8.190284193,5.050887114,1.952565529,-2.654371903,-1.635816619,-0.633581899,41.25711305,-3.009692378,-194.9568251,199.2971934,1.31031E-06
124339.5933,95.79610443,199.2971921,41.25715714,-3.00966563,-194.9568149,1592884.704,-1328721.14,-819412.9763,-316771.5041,-0.834185986,-0.514352143,-0.19893607,7.368782997,134.7025703,9.818589479,,-0.834160273,-0.51442077,-0.198866562,13.00160563,-10.84575721,-6.687403714,-2.586488324,8.190277285,5.050886362,1.952589129,-2.655479929,-1.636517352,-0.633899195,41.20404754,-3.042395977,-194.9694928,199.299104,1.34598E-06
124339.6133,95.79646301,199.2991026,41.20409239,-3.042368604,-194.9694824,1592884.823,-1328720.316,-819413.0371,-316775.4035,-0.834184661,-0.514352202,-0.19894158,7.368048668,134.8219231,9.818588008,,-0.834159694,-0.51442077,-0.198868995,13.00294918,-10.84686076,-6.68809555,-2.586827255,8.190270365,5.050885602,1.952612726,-2.656590393,-1.637209949,-0.634214529,41.15096058,-3.075112803,-194.9821667,199.3010367,1.3995E-06
124339.6333,95.79681396,199.3010353,41.15100654,-3.075084917,-194.982156,1592884.944,-1328719.493,-819413.0986,-316779.3031,-0.834183078,-0.5143525,-0.198947251,7.367314339,134.9425589,9.818586521,,-0.834159114,-0.514420769,-0.198871428,13.00429113,-10.8479596,-6.68878966,-2.587167974,8.190263431,5.050884833,1.95263632,-2.657696172,-1.637904827,-0.634531654,41.09785262,-3.107843014,-194.9948467,199.3029914,1.26213E-06
124339.6533,95.79715729,199.3029902,41.09789969,-3.107814515,-194.9948359,1592885.066,-1328718.671,-819413.1608,-316783.203,-0.834181635,-0.514352798,-0.198952463,7.366580486,135.0644777,9.818585018,,-0.834158534,-0.514420769,-0.198873861,13.00563833,-10.84906465,-6.689486472,-2.587503775,8.190256484,5.050884057,1.952659911,-2.658808163,-1.638602415,-0.634843864,41.04472353,-3.140586563,-195.0075328,199.3049685,1.38511E-06
124339.6733,95.79753113,199.3049671,41.04477139,-3.14055742,-195.0075218,1592885.189,-1328717.85,-819413.2236,-316787.1032,-0.83418017,-0.514353335,-0.198957695,7.365846157,135.1876799,9.818583499,,-0.834157954,-0.514420769,-0.198876294,13.00698373,-10.8501679,-6.690185458,-2.587839497,8.190249523,5.050883272,1.952683499,-2.659918378,-1.639302186,-0.635155999,40.99157302,-3.173343464,-195.0202249,199.3069675,1.48781E-06
124339.6933,95.79788971,199.306966,40.99162216,-3.17331363,-195.0202135,1592885.314,-1328717.031,-819413.2871,-316791.0036,-0.834178705,-0.514353633,-0.198962927,7.365111828,135.3121668,9.818581964,,-0.834157374,-0.514420768,-0.198878727,13.00833043,-10.85127224,-6.690882015,-2.588175493,8.19024255,5.050882479,1.952707083,-2.661029689,-1.639999537,-0.63546841,40.93840156,-3.206113621,-195.0329229,199.3089885,1.51614E-06
124339.7133,95.79825592,199.308987,40.93845125,-3.206083191,-195.0329114,1592885.439,-1328716.212,-819413.3512,-316794.9043,-0.834177366,-0.514353871,-0.198968204,7.364377499,135.4379379,9.818580414,,-0.834156794,-0.514420768,-0.19888116,13.00967656,-10.85237772,-6.691577503,-2.588511985,8.190235563,5.050881678,1.952730664,-2.662142159,-1.640695825,-0.635781321,40.8852084,-3.238897107,-195.045627,199.3110317,1.67799E-06
124339.7333,95.79862213,199.31103,40.88525937,-3.238866265,-195.0456151,1592885.567,-1328715.394,-819413.416,-316798.8052,-0.834175846,-0.514354289,-0.198973161,7.363643646,135.5649943,9.818578847,,-0.834156214,-0.514420768,-0.198883593,13.01102483,-10.85348265,-6.692276422,-2.588844735,8.190228562,5.050880868,1.952754242,-2.663254085,-1.641395554,-0.636090492,40.83199429,-3.271694176,-195.058337,199.3130968,1.65169E-06
124339.7533,95.79899597,199.3130951,40.83204649,-3.271662513,-195.0583249,1592885.695,-1328714.578,-819413.4814,-316802.7063,-0.834174556,-0.514354467,-0.198978883,7.362909317,135.6933367,9.818577265,,-0.834155635,-0.514420767,-0.198886026,13.01237441,-10.85459165,-6.692972911,-2.589187722,8.190221549,5.050880051,1.952777817,-2.664370104,-1.64209286,-0.636409905,40.77875909,-3.30450437,-195.0710531,199.3151843,1.78036E-06
